export_schema_version,export_date,data_as_of,rank,repo_id,full_name,owner,name,language,current_stars,crossed_10k,crossed_50k,crossed_100k,url,source_views,license,attribution
1,2026-08-28,2026-08-28T03:00:38.077Z,21,63476337,TheAlgorithms/Python,TheAlgorithms,Python,Python,223952,2018-09-24,2019-07-02,2020-11-23,https://gitstarclub.com/TheAlgorithms/Python,rank/all-time/repo/stock.json;lookup/repos.json;entity/repo/63476337.json,CC BY 4.0,"Data from GH Archive, derived by GitStarClub."
1,2026-08-28,2026-08-28T03:00:38.077Z,22,11730342,vuejs/vue,vuejs,vue,TypeScript,210472,2016-01-13,2017-03-23,2018-04-11,https://gitstarclub.com/vuejs/vue,rank/all-time/repo/stock.json;lookup/repos.json;entity/repo/11730342.json,CC BY 4.0,"Data from GH Archive, derived by GitStarClub."
1,2026-08-28,2026-08-28T03:00:38.077Z,23,19415064,ossu/computer-science,ossu,computer-science,HTML,208335,2015-11-04,2019-09-27,2021-08-03,https://gitstarclub.com/ossu/computer-science,rank/all-time/repo/stock.json;lookup/repos.json;entity/repo/19415064.json,CC BY 4.0,"Data from GH Archive, derived by GitStarClub."
1,2026-08-28,2026-08-28T03:00:38.077Z,24,1142983825,multica-ai/andrej-karpathy-skills,multica-ai,andrej-karpathy-skills,,205425,2026-04-19,,,https://gitstarclub.com/multica-ai/andrej-karpathy-skills,rank/all-time/repo/stock.json;lookup/repos.json;entity/repo/1142983825.json,CC BY 4.0,"Data from GH Archive, derived by GitStarClub."
1,2026-08-28,2026-08-28T03:00:38.077Z,25,193215554,n8n-io/n8n,n8n-io,n8n,TypeScript,201918,2020-10-12,2024-11-22,2025-06-09,https://gitstarclub.com/n8n-io/n8n,rank/all-time/repo/stock.json;lookup/repos.json;entity/repo/193215554.json,CC BY 4.0,"Data from GH Archive, derived by GitStarClub."
1,2026-08-28,2026-08-28T03:00:38.077Z,26,975734319,anomalyco/opencode,anomalyco,opencode,TypeScript,200415,2025-08-03,2026-03-20,,https://gitstarclub.com/anomalyco/opencode,rank/all-time/repo/stock.json;lookup/repos.json;entity/repo/975734319.json,CC BY 4.0,"Data from GH Archive, derived by GitStarClub."
1,2026-08-28,2026-08-28T03:00:38.077Z,27,45717250,tensorflow/tensorflow,tensorflow,tensorflow,C++,197360,2015-11-12,2017-02-14,2018-02-18,https://gitstarclub.com/tensorflow/tensorflow,rank/all-time/repo/stock.json;lookup/repos.json;entity/repo/45717250.json,CC BY 4.0,"Data from GH Archive, derived by GitStarClub."
1,2026-08-28,2026-08-28T03:00:38.077Z,28,126577260,trekhleb/javascript-algorithms,trekhleb,javascript-algorithms,JavaScript,196539,2018-05-26,2019-07-22,2021-02-17,https://gitstarclub.com/trekhleb/javascript-algorithms,rank/all-time/repo/stock.json;lookup/repos.json;entity/repo/126577260.json,CC BY 4.0,"Data from GH Archive, derived by GitStarClub."
1,2026-08-28,2026-08-28T03:00:38.077Z,29,1197021090,ultraworkers/claw-code,ultraworkers,claw-code,Rust,195113,2026-04-01,,,https://gitstarclub.com/ultraworkers/claw-code,rank/all-time/repo/stock.json;lookup/repos.json;entity/repo/1197021090.json,CC BY 4.0,"Data from GH Archive, derived by GitStarClub."
1,2026-08-28,2026-08-28T03:00:38.077Z,30,808144141,DigitalPlatDev/FreeDomain,DigitalPlatDev,FreeDomain,Markdown,195082,2024-11-07,2025-01-05,2025-10-03,https://gitstarclub.com/DigitalPlatDev/FreeDomain,rank/all-time/repo/stock.json;lookup/repos.json;entity/repo/808144141.json,CC BY 4.0,"Data from GH Archive, derived by GitStarClub."
1,2026-08-28,2026-08-28T03:00:38.077Z,31,291137,ohmyzsh/ohmyzsh,ohmyzsh,ohmyzsh,Shell,189317,2015-11-03,2018-01-22,2020-05-27,https://gitstarclub.com/ohmyzsh/ohmyzsh,rank/all-time/repo/stock.json;lookup/repos.json;entity/repo/291137.json,CC BY 4.0,"Data from GH Archive, derived by GitStarClub."
1,2026-08-28,2026-08-28T03:00:38.077Z,32,41881900,microsoft/vscode,microsoft,vscode,TypeScript,189315,2016-01-12,2018-02-21,2020-01-21,https://gitstarclub.com/microsoft/vscode,rank/all-time/repo/stock.json;lookup/repos.json;entity/repo/41881900.json,CC BY 4.0,"Data from GH Archive, derived by GitStarClub."
1,2026-08-28,2026-08-28T03:00:38.077Z,33,233472199,massgravel/Microsoft-Activation-Scripts,massgravel,Microsoft-Activation-Scripts,Batchfile,187946,2022-01-17,2023-11-02,2024-10-24,https://gitstarclub.com/massgravel/Microsoft-Activation-Scripts,rank/all-time/repo/stock.json;lookup/repos.json;entity/repo/233472199.json,CC BY 4.0,"Data from GH Archive, derived by GitStarClub."
1,2026-08-28,2026-08-28T03:00:38.077Z,34,614765452,Significant-Gravitas/AutoGPT,Significant-Gravitas,AutoGPT,Python,186786,2023-04-06,2023-04-14,2023-04-24,https://gitstarclub.com/Significant-Gravitas/AutoGPT,rank/all-time/repo/stock.json;lookup/repos.json;entity/repo/614765452.json,CC BY 4.0,"Data from GH Archive, derived by GitStarClub."
1,2026-08-28,2026-08-28T03:00:38.077Z,35,307260205,yt-dlp/yt-dlp,yt-dlp,yt-dlp,Python,186339,2021-12-18,2023-08-13,2025-03-09,https://gitstarclub.com/yt-dlp/yt-dlp,rank/all-time/repo/stock.json;lookup/repos.json;entity/repo/307260205.json,CC BY 4.0,"Data from GH Archive, derived by GitStarClub."
1,2026-08-28,2026-08-28T03:00:38.077Z,37,121395510,CyC2018/CS-Notes,CyC2018,CS-Notes,,185569,2018-03-22,2019-02-21,2020-03-18,https://gitstarclub.com/CyC2018/CS-Notes,rank/all-time/repo/stock.json;lookup/repos.json;entity/repo/121395510.json,CC BY 4.0,"Data from GH Archive, derived by GitStarClub."
1,2026-08-28,2026-08-28T03:00:38.077Z,38,123458551,jackfrued/Python-100-Days,jackfrued,Python-100-Days,Jupyter Notebook,185508,2019-05-03,2019-07-05,2020-07-14,https://gitstarclub.com/jackfrued/Python-100-Days,rank/all-time/repo/stock.json;lookup/repos.json;entity/repo/123458551.json,CC BY 4.0,"Data from GH Archive, derived by GitStarClub."
1,2026-08-28,2026-08-28T03:00:38.077Z,39,14440270,getify/You-Dont-Know-JS,getify,You-Dont-Know-JS,,184716,2015-08-26,2017-03-30,2019-05-02,https://gitstarclub.com/getify/You-Dont-Know-JS,rank/all-time/repo/stock.json;lookup/repos.json;entity/repo/14440270.json,CC BY 4.0,"Data from GH Archive, derived by GitStarClub."
1,2026-08-28,2026-08-28T03:00:38.077Z,40,21540759,avelino/awesome-go,avelino,awesome-go,Go,181994,2016-07-26,2020-01-15,2023-02-22,https://gitstarclub.com/avelino/awesome-go,rank/all-time/repo/stock.json;lookup/repos.json;entity/repo/21540759.json,CC BY 4.0,"Data from GH Archive, derived by GitStarClub."
1,2026-08-28,2026-08-28T03:00:38.077Z,41,658928958,ollama/ollama,ollama,ollama,Go,179224,2023-10-24,2024-04-01,2024-12-18,https://gitstarclub.com/ollama/ollama,rank/all-time/repo/stock.json;lookup/repos.json;entity/repo/658928958.json,CC BY 4.0,"Data from GH Archive, derived by GitStarClub."
1,2026-08-28,2026-08-28T03:00:38.077Z,42,31792824,flutter/flutter,flutter,flutter,Dart,178607,2018-01-01,2019-01-15,2020-06-05,https://gitstarclub.com/flutter/flutter,rank/all-time/repo/stock.json;lookup/repos.json;entity/repo/31792824.json,CC BY 4.0,"Data from GH Archive, derived by GitStarClub."
1,2026-08-28,2026-08-28T03:00:38.077Z,43,888092115,microsoft/markitdown,microsoft,markitdown,Python,175557,2024-12-16,2025-04-24,,https://gitstarclub.com/microsoft/markitdown,rank/all-time/repo/stock.json;lookup/repos.json;entity/repo/888092115.json,CC BY 4.0,"Data from GH Archive, derived by GitStarClub."
1,2026-08-28,2026-08-28T03:00:38.077Z,44,1062897,github/gitignore,github,gitignore,,175415,2015-11-20,2018-04-26,2020-12-18,https://gitstarclub.com/github/gitignore,rank/all-time/repo/stock.json;lookup/repos.json;entity/repo/1062897.json,CC BY 4.0,"Data from GH Archive, derived by GitStarClub."
1,2026-08-28,2026-08-28T03:00:38.077Z,45,2126244,twbs/bootstrap,twbs,bootstrap,MDX,174639,2015-07-10,2017-07-03,2021-01-20,https://gitstarclub.com/twbs/bootstrap,rank/all-time/repo/stock.json;lookup/repos.json;entity/repo/2126244.json,CC BY 4.0,"Data from GH Archive, derived by GitStarClub."
1,2026-08-28,2026-08-28T03:00:38.077Z,46,58028038,521xueweihan/HelloGitHub,521xueweihan,HelloGitHub,Python,172372,2019-02-28,2021-09-18,2024-11-20,https://gitstarclub.com/521xueweihan/HelloGitHub,rank/all-time/repo/stock.json;lookup/repos.json;entity/repo/58028038.json,CC BY 4.0,"Data from GH Archive, derived by GitStarClub."
1,2026-08-28,2026-08-28T03:00:38.077Z,47,1061953414,anthropics/skills,anthropics,skills,Python,171063,2025-12-22,,,https://gitstarclub.com/anthropics/skills,rank/all-time/repo/stock.json;lookup/repos.json;entity/repo/1061953414.json,CC BY 4.0,"Data from GH Archive, derived by GitStarClub."
1,2026-08-28,2026-08-28T03:00:38.077Z,48,787076358,firecrawl/firecrawl,firecrawl,firecrawl,TypeScript,171049,2024-08-29,2025-10-04,,https://gitstarclub.com/firecrawl/firecrawl,rank/all-time/repo/stock.json;lookup/repos.json;entity/repo/787076358.json,CC BY 4.0,"Data from GH Archive, derived by GitStarClub."
