export_schema_version,export_date,data_as_of,ranking_scope,period,metric,rank,repo_id,full_name,owner,name,language,value,current_stars,url,source_view,license,attribution
1,2026-09-06,2026-09-06T06:37:28.831Z,current_month_repo_growth,2026-08,stars_gained,23,1106996539,nextlevelbuilder/ui-ux-pro-max-skill,nextlevelbuilder,ui-ux-pro-max-skill,Python,11357,125331,https://gitstarclub.com/nextlevelbuilder/ui-ux-pro-max-skill,rank/month/2026-08/repo/flow.json,CC BY 4.0,"Data from GH Archive, derived by GitStarClub."
1,2026-09-06,2026-09-06T06:37:28.831Z,current_month_repo_growth,2026-08,stars_gained,24,975734319,anomalyco/opencode,anomalyco,opencode,TypeScript,11333,204788,https://gitstarclub.com/anomalyco/opencode,rank/month/2026-08/repo/flow.json,CC BY 4.0,"Data from GH Archive, derived by GitStarClub."
1,2026-09-06,2026-09-06T06:37:28.831Z,current_month_repo_growth,2026-08,stars_gained,25,1097346685,pbakaus/impeccable,pbakaus,impeccable,JavaScript,11081,65868,https://gitstarclub.com/pbakaus/impeccable,rank/month/2026-08/repo/flow.json,CC BY 4.0,"Data from GH Archive, derived by GitStarClub."
1,2026-09-06,2026-09-06T06:37:28.831Z,current_month_repo_growth,2026-08,stars_gained,26,132750724,codecrafters-io/build-your-own-x,codecrafters-io,build-your-own-x,Markdown,11014,545476,https://gitstarclub.com/codecrafters-io/build-your-own-x,rank/month/2026-08/repo/flow.json,CC BY 4.0,"Data from GH Archive, derived by GitStarClub."
1,2026-09-06,2026-09-06T06:37:28.831Z,current_month_repo_growth,2026-08,stars_gained,27,1142983825,multica-ai/andrej-karpathy-skills,multica-ai,andrej-karpathy-skills,,10957,210445,https://gitstarclub.com/multica-ai/andrej-karpathy-skills,rank/month/2026-08/repo/flow.json,CC BY 4.0,"Data from GH Archive, derived by GitStarClub."
1,2026-09-06,2026-09-06T06:37:28.831Z,current_month_repo_growth,2026-08,stars_gained,28,1193909050,herdrdev/herdr,herdrdev,herdr,Rust,10930,35603,https://gitstarclub.com/herdrdev/herdr,rank/month/2026-08/repo/flow.json,CC BY 4.0,"Data from GH Archive, derived by GitStarClub."
1,2026-09-06,2026-09-06T06:37:28.831Z,current_month_repo_growth,2026-08,stars_gained,29,1183325896,emilkowalski/skills,emilkowalski,skills,Markdown,10723,35757,https://gitstarclub.com/emilkowalski/skills,rank/month/2026-08/repo/flow.json,CC BY 4.0,"Data from GH Archive, derived by GitStarClub."
1,2026-09-06,2026-09-06T06:37:28.831Z,current_month_repo_growth,2026-08,stars_gained,30,21737465,sindresorhus/awesome,sindresorhus,awesome,,10709,503392,https://gitstarclub.com/sindresorhus/awesome,rank/month/2026-08/repo/flow.json,CC BY 4.0,"Data from GH Archive, derived by GitStarClub."
1,2026-09-06,2026-09-06T06:37:28.831Z,current_month_repo_growth,2026-08,stars_gained,31,1195360525,calesthio/OpenMontage,calesthio,OpenMontage,Python,10486,56292,https://gitstarclub.com/calesthio/OpenMontage,rank/month/2026-08/repo/flow.json,CC BY 4.0,"Data from GH Archive, derived by GitStarClub."
1,2026-09-06,2026-09-06T06:37:28.831Z,current_month_repo_growth,2026-08,stars_gained,32,1223170290,nexu-io/open-design,nexu-io,open-design,TypeScript,10087,94321,https://gitstarclub.com/nexu-io/open-design,rank/month/2026-08/repo/flow.json,CC BY 4.0,"Data from GH Archive, derived by GitStarClub."
1,2026-09-06,2026-09-06T06:37:28.831Z,current_month_repo_growth,2026-08,stars_gained,33,1158722119,addyosmani/agent-skills,addyosmani,agent-skills,JavaScript,9924,92481,https://gitstarclub.com/addyosmani/agent-skills,rank/month/2026-08/repo/flow.json,CC BY 4.0,"Data from GH Archive, derived by GitStarClub."
1,2026-09-06,2026-09-06T06:37:28.831Z,current_month_repo_growth,2026-08,stars_gained,34,1185389803,MadsLorentzen/ai-job-search,MadsLorentzen,ai-job-search,Python,9780,40946,https://gitstarclub.com/MadsLorentzen/ai-job-search,rank/month/2026-08/repo/flow.json,CC BY 4.0,"Data from GH Archive, derived by GitStarClub."
1,2026-09-06,2026-09-06T06:37:28.831Z,current_month_repo_growth,2026-08,stars_gained,35,652712035,lyogavin/airllm,lyogavin,airllm,Jupyter Notebook,8899,33751,https://gitstarclub.com/lyogavin/airllm,rank/month/2026-08/repo/flow.json,CC BY 4.0,"Data from GH Archive, derived by GitStarClub."
1,2026-09-06,2026-09-06T06:37:28.831Z,current_month_repo_growth,2026-08,stars_gained,36,1144520675,Alishahryar1/free-claude-code,Alishahryar1,free-claude-code,Python,8843,53402,https://gitstarclub.com/Alishahryar1/free-claude-code,rank/month/2026-08/repo/flow.json,CC BY 4.0,"Data from GH Archive, derived by GitStarClub."
1,2026-09-06,2026-09-06T06:37:28.831Z,current_month_repo_growth,2026-08,stars_gained,37,1136590548,affaan-m/ECC,affaan-m,ECC,JavaScript,8482,250177,https://gitstarclub.com/affaan-m/ECC,rank/month/2026-08/repo/flow.json,CC BY 4.0,"Data from GH Archive, derived by GitStarClub."
1,2026-09-06,2026-09-06T06:37:28.831Z,current_month_repo_growth,2026-08,stars_gained,38,1113573066,hugohe3/ppt-master,hugohe3,ppt-master,Python,8373,52266,https://gitstarclub.com/hugohe3/ppt-master,rank/month/2026-08/repo/flow.json,CC BY 4.0,"Data from GH Archive, derived by GitStarClub."
1,2026-09-06,2026-09-06T06:37:28.831Z,current_month_repo_growth,2026-08,stars_gained,39,1130564872,koala73/worldmonitor,koala73,worldmonitor,TypeScript,8048,85637,https://gitstarclub.com/koala73/worldmonitor,rank/month/2026-08/repo/flow.json,CC BY 4.0,"Data from GH Archive, derived by GitStarClub."
1,2026-09-06,2026-09-06T06:37:28.831Z,current_month_repo_growth,2026-08,stars_gained,40,1006414368,OpenCut-app/OpenCut,OpenCut-app,OpenCut,TypeScript,8022,88777,https://gitstarclub.com/OpenCut-app/OpenCut,rank/month/2026-08/repo/flow.json,CC BY 4.0,"Data from GH Archive, derived by GitStarClub."
1,2026-09-06,2026-09-06T06:37:28.831Z,current_month_repo_growth,2026-08,stars_gained,41,589831718,Comfy-Org/ComfyUI,Comfy-Org,ComfyUI,Python,7840,131676,https://gitstarclub.com/Comfy-Org/ComfyUI,rank/month/2026-08/repo/flow.json,CC BY 4.0,"Data from GH Archive, derived by GitStarClub."
1,2026-09-06,2026-09-06T06:37:28.831Z,current_month_repo_growth,2026-08,stars_gained,42,1125856365,can1357/oh-my-pi,can1357,oh-my-pi,TypeScript,7761,29723,https://gitstarclub.com/can1357/oh-my-pi,rank/month/2026-08/repo/flow.json,CC BY 4.0,"Data from GH Archive, derived by GitStarClub."
1,2026-09-06,2026-09-06T06:37:28.831Z,current_month_repo_growth,2026-08,stars_gained,43,1042367133,github/spec-kit,github,spec-kit,Python,7689,133636,https://gitstarclub.com/github/spec-kit,rank/month/2026-08/repo/flow.json,CC BY 4.0,"Data from GH Archive, derived by GitStarClub."
1,2026-09-06,2026-09-06T06:37:28.831Z,current_month_repo_growth,2026-08,stars_gained,44,1031912724,farion1231/cc-switch,farion1231,cc-switch,Rust,7641,131246,https://gitstarclub.com/farion1231/cc-switch,rank/month/2026-08/repo/flow.json,CC BY 4.0,"Data from GH Archive, derived by GitStarClub."
1,2026-09-06,2026-09-06T06:37:28.831Z,current_month_repo_growth,2026-08,stars_gained,45,1222917575,Nutlope/hallmark,Nutlope,hallmark,CSS,7500,28132,https://gitstarclub.com/Nutlope/hallmark,rank/month/2026-08/repo/flow.json,CC BY 4.0,"Data from GH Archive, derived by GitStarClub."
1,2026-09-06,2026-09-06T06:37:28.831Z,current_month_repo_growth,2026-08,stars_gained,46,1061953414,anthropics/skills,anthropics,skills,Python,7369,174641,https://gitstarclub.com/anthropics/skills,rank/month/2026-08/repo/flow.json,CC BY 4.0,"Data from GH Archive, derived by GitStarClub."
1,2026-09-06,2026-09-06T06:37:28.831Z,current_month_repo_growth,2026-08,stars_gained,47,1079456184,K-Dense-AI/scientific-agent-skills,K-Dense-AI,scientific-agent-skills,Python,7266,43036,https://gitstarclub.com/K-Dense-AI/scientific-agent-skills,rank/month/2026-08/repo/flow.json,CC BY 4.0,"Data from GH Archive, derived by GitStarClub."
1,2026-09-06,2026-09-06T06:37:28.831Z,current_month_repo_growth,2026-08,stars_gained,48,1201173969,JuliusBrussee/caveman,JuliusBrussee,caveman,Go,7217,103831,https://gitstarclub.com/JuliusBrussee/caveman,rank/month/2026-08/repo/flow.json,CC BY 4.0,"Data from GH Archive, derived by GitStarClub."
1,2026-09-06,2026-09-06T06:37:28.831Z,current_month_repo_growth,2026-08,stars_gained,49,1216785679,esengine/DeepSeek-Reasonix,esengine,DeepSeek-Reasonix,Go,7206,35410,https://gitstarclub.com/esengine/DeepSeek-Reasonix,rank/month/2026-08/repo/flow.json,CC BY 4.0,"Data from GH Archive, derived by GitStarClub."
1,2026-09-06,2026-09-06T06:37:28.831Z,current_month_repo_growth,2026-08,stars_gained,50,1201476594,career-ops-hq/career-ops,career-ops-hq,career-ops,JavaScript,7144,70265,https://gitstarclub.com/career-ops-hq/career-ops,rank/month/2026-08/repo/flow.json,CC BY 4.0,"Data from GH Archive, derived by GitStarClub."
1,2026-09-06,2026-09-06T06:37:28.831Z,all_time_repo_stars,all,current_stars,1,132750724,codecrafters-io/build-your-own-x,codecrafters-io,build-your-own-x,Markdown,545476,545476,https://gitstarclub.com/codecrafters-io/build-your-own-x,rank/all-time/repo/stock.json,CC BY 4.0,"Data from GH Archive, derived by GitStarClub."
1,2026-09-06,2026-09-06T06:37:28.831Z,all_time_repo_stars,all,current_stars,2,21737465,sindresorhus/awesome,sindresorhus,awesome,,503392,503392,https://gitstarclub.com/sindresorhus/awesome,rank/all-time/repo/stock.json,CC BY 4.0,"Data from GH Archive, derived by GitStarClub."
1,2026-09-06,2026-09-06T06:37:28.831Z,all_time_repo_stars,all,current_stars,3,54346799,public-apis/public-apis,public-apis,public-apis,Python,476032,476032,https://gitstarclub.com/public-apis/public-apis,rank/all-time/repo/stock.json,CC BY 4.0,"Data from GH Archive, derived by GitStarClub."
1,2026-09-06,2026-09-06T06:37:28.831Z,all_time_repo_stars,all,current_stars,4,28457823,freeCodeCamp/freeCodeCamp,freeCodeCamp,freeCodeCamp,TypeScript,455074,455074,https://gitstarclub.com/freeCodeCamp/freeCodeCamp,rank/all-time/repo/stock.json,CC BY 4.0,"Data from GH Archive, derived by GitStarClub."
1,2026-09-06,2026-09-06T06:37:28.831Z,all_time_repo_stars,all,current_stars,5,13491895,EbookFoundation/free-programming-books,EbookFoundation,free-programming-books,Python,396043,396043,https://gitstarclub.com/EbookFoundation/free-programming-books,rank/all-time/repo/stock.json,CC BY 4.0,"Data from GH Archive, derived by GitStarClub."
1,2026-09-06,2026-09-06T06:37:28.831Z,all_time_repo_stars,all,current_stars,6,1103012935,openclaw/openclaw,openclaw,openclaw,TypeScript,388981,388981,https://gitstarclub.com/openclaw/openclaw,rank/all-time/repo/stock.json,CC BY 4.0,"Data from GH Archive, derived by GitStarClub."
1,2026-09-06,2026-09-06T06:37:28.831Z,all_time_repo_stars,all,current_stars,7,83222441,donnemartin/system-design-primer,donnemartin,system-design-primer,Python,368201,368201,https://gitstarclub.com/donnemartin/system-design-primer,rank/all-time/repo/stock.json,CC BY 4.0,"Data from GH Archive, derived by GitStarClub."
1,2026-09-06,2026-09-06T06:37:28.831Z,all_time_repo_stars,all,current_stars,8,85077558,nilbuild/developer-roadmap,nilbuild,developer-roadmap,TypeScript,366384,366384,https://gitstarclub.com/nilbuild/developer-roadmap,rank/all-time/repo/stock.json,CC BY 4.0,"Data from GH Archive, derived by GitStarClub."
1,2026-09-06,2026-09-06T06:37:28.831Z,all_time_repo_stars,all,current_stars,9,60493101,jwasham/coding-interview-university,jwasham,coding-interview-university,,360414,360414,https://gitstarclub.com/jwasham/coding-interview-university,rank/all-time/repo/stock.json,CC BY 4.0,"Data from GH Archive, derived by GitStarClub."
1,2026-09-06,2026-09-06T06:37:28.831Z,all_time_repo_stars,all,current_stars,10,21289110,vinta/awesome-python,vinta,awesome-python,Python,318586,318586,https://gitstarclub.com/vinta/awesome-python,rank/all-time/repo/stock.json,CC BY 4.0,"Data from GH Archive, derived by GitStarClub."
1,2026-09-06,2026-09-06T06:37:28.831Z,all_time_repo_stars,all,current_stars,11,36633370,awesome-selfhosted/awesome-selfhosted,awesome-selfhosted,awesome-selfhosted,,317407,317407,https://gitstarclub.com/awesome-selfhosted/awesome-selfhosted,rank/all-time/repo/stock.json,CC BY 4.0,"Data from GH Archive, derived by GitStarClub."
1,2026-09-06,2026-09-06T06:37:28.831Z,all_time_repo_stars,all,current_stars,12,88011908,practical-tutorials/project-based-learning,practical-tutorials,project-based-learning,Python,282243,282243,https://gitstarclub.com/practical-tutorials/project-based-learning,rank/all-time/repo/stock.json,CC BY 4.0,"Data from GH Archive, derived by GitStarClub."
1,2026-09-06,2026-09-06T06:37:28.831Z,all_time_repo_stars,all,current_stars,13,1073224795,obra/superpowers,obra,superpowers,Shell,282160,282160,https://gitstarclub.com/obra/superpowers,rank/all-time/repo/stock.json,CC BY 4.0,"Data from GH Archive, derived by GitStarClub."
1,2026-09-06,2026-09-06T06:37:28.831Z,all_time_repo_stars,all,current_stars,14,177736533,996icu/996.ICU,996icu,996.ICU,,276896,276896,https://gitstarclub.com/996icu/996.ICU,rank/all-time/repo/stock.json,CC BY 4.0,"Data from GH Archive, derived by GitStarClub."
1,2026-09-06,2026-09-06T06:37:28.831Z,all_time_repo_stars,all,current_stars,15,1148788086,mattpocock/skills,mattpocock,skills,Shell,253058,253058,https://gitstarclub.com/mattpocock/skills,rank/all-time/repo/stock.json,CC BY 4.0,"Data from GH Archive, derived by GitStarClub."
1,2026-09-06,2026-09-06T06:37:28.831Z,all_time_repo_stars,all,current_stars,16,1136590548,affaan-m/ECC,affaan-m,ECC,JavaScript,250177,250177,https://gitstarclub.com/affaan-m/ECC,rank/all-time/repo/stock.json,CC BY 4.0,"Data from GH Archive, derived by GitStarClub."
1,2026-09-06,2026-09-06T06:37:28.831Z,all_time_repo_stars,all,current_stars,17,10270250,react/react,react,react,JavaScript,249121,249121,https://gitstarclub.com/react/react,rank/all-time/repo/stock.json,CC BY 4.0,"Data from GH Archive, derived by GitStarClub."
1,2026-09-06,2026-09-06T06:37:28.831Z,all_time_repo_stars,all,current_stars,18,2325298,torvalds/linux,torvalds,linux,C,246783,246783,https://gitstarclub.com/torvalds/linux,rank/all-time/repo/stock.json,CC BY 4.0,"Data from GH Archive, derived by GitStarClub."
1,2026-09-06,2026-09-06T06:37:28.831Z,all_time_repo_stars,all,current_stars,19,138393139,trimstray/the-book-of-secret-knowledge,trimstray,the-book-of-secret-knowledge,,242267,242267,https://gitstarclub.com/trimstray/the-book-of-secret-knowledge,rank/all-time/repo/stock.json,CC BY 4.0,"Data from GH Archive, derived by GitStarClub."
1,2026-09-06,2026-09-06T06:37:28.831Z,all_time_repo_stars,all,current_stars,20,1024554267,NousResearch/hermes-agent,NousResearch,hermes-agent,Python,242107,242107,https://gitstarclub.com/NousResearch/hermes-agent,rank/all-time/repo/stock.json,CC BY 4.0,"Data from GH Archive, derived by GitStarClub."
1,2026-09-06,2026-09-06T06:37:28.831Z,all_time_repo_stars,all,current_stars,21,63476337,TheAlgorithms/Python,TheAlgorithms,Python,Python,224294,224294,https://gitstarclub.com/TheAlgorithms/Python,rank/all-time/repo/stock.json,CC BY 4.0,"Data from GH Archive, derived by GitStarClub."
1,2026-09-06,2026-09-06T06:37:28.831Z,all_time_repo_stars,all,current_stars,22,1333065091,deepseek-ai/deepseek-harness,deepseek-ai,deepseek-harness,TypeScript,213340,213340,https://gitstarclub.com/deepseek-ai/deepseek-harness,rank/all-time/repo/stock.json,CC BY 4.0,"Data from GH Archive, derived by GitStarClub."
1,2026-09-06,2026-09-06T06:37:28.831Z,all_time_repo_stars,all,current_stars,23,11730342,vuejs/vue,vuejs,vue,TypeScript,211630,211630,https://gitstarclub.com/vuejs/vue,rank/all-time/repo/stock.json,CC BY 4.0,"Data from GH Archive, derived by GitStarClub."
1,2026-09-06,2026-09-06T06:37:28.831Z,all_time_repo_stars,all,current_stars,24,1142983825,multica-ai/andrej-karpathy-skills,multica-ai,andrej-karpathy-skills,,210445,210445,https://gitstarclub.com/multica-ai/andrej-karpathy-skills,rank/all-time/repo/stock.json,CC BY 4.0,"Data from GH Archive, derived by GitStarClub."
1,2026-09-06,2026-09-06T06:37:28.831Z,all_time_repo_stars,all,current_stars,25,19415064,ossu/computer-science,ossu,computer-science,HTML,208751,208751,https://gitstarclub.com/ossu/computer-science,rank/all-time/repo/stock.json,CC BY 4.0,"Data from GH Archive, derived by GitStarClub."
1,2026-09-06,2026-09-06T06:37:28.831Z,all_time_repo_stars,all,current_stars,26,975734319,anomalyco/opencode,anomalyco,opencode,TypeScript,204788,204788,https://gitstarclub.com/anomalyco/opencode,rank/all-time/repo/stock.json,CC BY 4.0,"Data from GH Archive, derived by GitStarClub."
1,2026-09-06,2026-09-06T06:37:28.831Z,all_time_repo_stars,all,current_stars,27,193215554,n8n-io/n8n,n8n-io,n8n,TypeScript,203497,203497,https://gitstarclub.com/n8n-io/n8n,rank/all-time/repo/stock.json,CC BY 4.0,"Data from GH Archive, derived by GitStarClub."
1,2026-09-06,2026-09-06T06:37:28.831Z,all_time_repo_stars,all,current_stars,28,45717250,tensorflow/tensorflow,tensorflow,tensorflow,C++,198869,198869,https://gitstarclub.com/tensorflow/tensorflow,rank/all-time/repo/stock.json,CC BY 4.0,"Data from GH Archive, derived by GitStarClub."
1,2026-09-06,2026-09-06T06:37:28.831Z,all_time_repo_stars,all,current_stars,29,808144141,DigitalPlatDev/FreeDomain,DigitalPlatDev,FreeDomain,Markdown,197779,197779,https://gitstarclub.com/DigitalPlatDev/FreeDomain,rank/all-time/repo/stock.json,CC BY 4.0,"Data from GH Archive, derived by GitStarClub."
1,2026-09-06,2026-09-06T06:37:28.831Z,all_time_repo_stars,all,current_stars,30,126577260,trekhleb/javascript-algorithms,trekhleb,javascript-algorithms,JavaScript,196624,196624,https://gitstarclub.com/trekhleb/javascript-algorithms,rank/all-time/repo/stock.json,CC BY 4.0,"Data from GH Archive, derived by GitStarClub."
1,2026-09-06,2026-09-06T06:37:28.831Z,all_time_repo_stars,all,current_stars,31,1197021090,ultraworkers/claw-code,ultraworkers,claw-code,Rust,195176,195176,https://gitstarclub.com/ultraworkers/claw-code,rank/all-time/repo/stock.json,CC BY 4.0,"Data from GH Archive, derived by GitStarClub."
1,2026-09-06,2026-09-06T06:37:28.831Z,all_time_repo_stars,all,current_stars,32,41881900,microsoft/vscode,microsoft,vscode,TypeScript,190933,190933,https://gitstarclub.com/microsoft/vscode,rank/all-time/repo/stock.json,CC BY 4.0,"Data from GH Archive, derived by GitStarClub."
1,2026-09-06,2026-09-06T06:37:28.831Z,all_time_repo_stars,all,current_stars,33,291137,ohmyzsh/ohmyzsh,ohmyzsh,ohmyzsh,Shell,189565,189565,https://gitstarclub.com/ohmyzsh/ohmyzsh,rank/all-time/repo/stock.json,CC BY 4.0,"Data from GH Archive, derived by GitStarClub."
1,2026-09-06,2026-09-06T06:37:28.831Z,all_time_repo_stars,all,current_stars,34,233472199,massgravel/Microsoft-Activation-Scripts,massgravel,Microsoft-Activation-Scripts,Batchfile,189491,189491,https://gitstarclub.com/massgravel/Microsoft-Activation-Scripts,rank/all-time/repo/stock.json,CC BY 4.0,"Data from GH Archive, derived by GitStarClub."
1,2026-09-06,2026-09-06T06:37:28.831Z,all_time_repo_stars,all,current_stars,35,307260205,yt-dlp/yt-dlp,yt-dlp,yt-dlp,Python,189275,189275,https://gitstarclub.com/yt-dlp/yt-dlp,rank/all-time/repo/stock.json,CC BY 4.0,"Data from GH Archive, derived by GitStarClub."
1,2026-09-06,2026-09-06T06:37:28.831Z,all_time_repo_stars,all,current_stars,36,614765452,Significant-Gravitas/AutoGPT,Significant-Gravitas,AutoGPT,Python,187165,187165,https://gitstarclub.com/Significant-Gravitas/AutoGPT,rank/all-time/repo/stock.json,CC BY 4.0,"Data from GH Archive, derived by GitStarClub."
1,2026-09-06,2026-09-06T06:37:28.831Z,all_time_repo_stars,all,current_stars,37,123458551,jackfrued/Python-100-Days,jackfrued,Python-100-Days,Jupyter Notebook,185987,185987,https://gitstarclub.com/jackfrued/Python-100-Days,rank/all-time/repo/stock.json,CC BY 4.0,"Data from GH Archive, derived by GitStarClub."
