export_schema_version,export_date,data_as_of,rank,repo_id,full_name,owner,name,language,current_stars,crossed_10k,crossed_50k,crossed_100k,url,source_views,license,attribution
1,2026-08-14,2026-08-14T09:43:01.993Z,81,612354784,ggml-org/llama.cpp,ggml-org,llama.cpp,C++,123870,2023-03-20,2024-02-22,,https://gitstarclub.com/ggml-org/llama.cpp,rank/all-time/repo/stock.json;lookup/repos.json;entity/repo/612354784.json,CC BY 4.0,"Data from GH Archive, derived by GitStarClub."
1,2026-08-14,2026-08-14T09:43:01.993Z,82,9384267,electron/electron,electron,electron,C++,122494,2015-07-26,2017-09-04,2021-06-06,https://gitstarclub.com/electron/electron,rank/all-time/repo/stock.json;lookup/repos.json;entity/repo/9384267.json,CC BY 4.0,"Data from GH Archive, derived by GitStarClub."
1,2026-08-14,2026-08-14T09:43:01.993Z,83,585146387,shadcn-ui/ui,shadcn-ui,ui,TypeScript,121310,2023-04-04,2024-03-11,,https://gitstarclub.com/shadcn-ui/ui,rank/all-time/repo/stock.json;lookup/repos.json;entity/repo/585146387.json,CC BY 4.0,"Data from GH Archive, derived by GitStarClub."
1,2026-08-14,2026-08-14T09:43:01.993Z,84,299354207,rustdesk/rustdesk,rustdesk,rustdesk,Rust,120411,2021-07-24,2023-11-13,2026-04-06,https://gitstarclub.com/rustdesk/rustdesk,rank/all-time/repo/stock.json;lookup/repos.json;entity/repo/299354207.json,CC BY 4.0,"Data from GH Archive, derived by GitStarClub."
1,2026-08-14,2026-08-14T09:43:01.993Z,85,27193779,nodejs/node,nodejs,node,JavaScript,118943,2015-10-07,2018-05-31,2022-11-01,https://gitstarclub.com/nodejs/node,rank/all-time/repo/stock.json;lookup/repos.json;entity/repo/27193779.json,CC BY 4.0,"Data from GH Archive, derived by GitStarClub."
1,2026-08-14,2026-08-14T09:43:01.993Z,86,14098069,justjavac/free-programming-books-zh_CN,justjavac,free-programming-books-zh_CN,,118330,2016-10-13,2019-06-25,2022-11-01,https://gitstarclub.com/justjavac/free-programming-books-zh_CN,rank/all-time/repo/stock.json;lookup/repos.json;entity/repo/14098069.json,CC BY 4.0,"Data from GH Archive, derived by GitStarClub."
1,2026-08-14,2026-08-14T09:43:01.993Z,87,55076063,Hack-with-Github/Awesome-Hacking,Hack-with-Github,Awesome-Hacking,,118294,2017-08-06,2021-10-09,2025-07-22,https://gitstarclub.com/Hack-with-Github/Awesome-Hacking,rank/all-time/repo/stock.json;lookup/repos.json;entity/repo/55076063.json,CC BY 4.0,"Data from GH Archive, derived by GitStarClub."
1,2026-08-14,2026-08-14T09:43:01.993Z,88,655806940,microsoft/generative-ai-for-beginners,microsoft,generative-ai-for-beginners,Jupyter Notebook,117723,2023-11-17,2024-07-02,,https://gitstarclub.com/microsoft/generative-ai-for-beginners,rank/all-time/repo/stock.json;lookup/repos.json;entity/repo/655806940.json,CC BY 4.0,"Data from GH Archive, derived by GitStarClub."
1,2026-08-14,2026-08-14T09:43:01.993Z,89,1106996539,nextlevelbuilder/ui-ux-pro-max-skill,nextlevelbuilder,ui-ux-pro-max-skill,Python,116590,2026-02-03,,,https://gitstarclub.com/nextlevelbuilder/ui-ux-pro-max-skill,rank/all-time/repo/stock.json;lookup/repos.json;entity/repo/1106996539.json,CC BY 4.0,"Data from GH Archive, derived by GitStarClub."
1,2026-08-14,2026-08-14T09:43:01.993Z,90,15634981,godotengine/godot,godotengine,godot,C++,115694,2017-12-13,2022-04-01,2025-01-14,https://gitstarclub.com/godotengine/godot,rank/all-time/repo/stock.json;lookup/repos.json;entity/repo/15634981.json,CC BY 4.0,"Data from GH Archive, derived by GitStarClub."
1,2026-08-14,2026-08-14T09:43:01.993Z,91,724712,rust-lang/rust,rust-lang,rust,Rust,115498,2016-05-20,2020-12-14,2024-07-12,https://gitstarclub.com/rust-lang/rust,rank/all-time/repo/stock.json;lookup/repos.json;entity/repo/724712.json,CC BY 4.0,"Data from GH Archive, derived by GitStarClub."
1,2026-08-14,2026-08-14T09:43:01.993Z,92,576201,mrdoob/three.js,mrdoob,three.js,JavaScript,114513,2016-07-22,2020-06-06,2025-03-27,https://gitstarclub.com/mrdoob/three.js,rank/all-time/repo/stock.json;lookup/repos.json;entity/repo/576201.json,CC BY 4.0,"Data from GH Archive, derived by GitStarClub."
1,2026-08-14,2026-08-14T09:43:01.993Z,93,199570071,2dust/v2rayN,2dust,v2rayN,C#,113802,2020-04-19,2023-08-05,,https://gitstarclub.com/2dust/v2rayN,rank/all-time/repo/stock.json;lookup/repos.json;entity/repo/199570071.json,CC BY 4.0,"Data from GH Archive, derived by GitStarClub."
1,2026-08-14,2026-08-14T09:43:01.993Z,94,943149,d3/d3,d3,d3,Shell,113450,2015-09-27,2018-05-08,,https://gitstarclub.com/d3/d3,rank/all-time/repo/stock.json;lookup/repos.json;entity/repo/943149.json,CC BY 4.0,"Data from GH Archive, derived by GitStarClub."
1,2026-08-14,2026-08-14T09:43:01.993Z,95,63539055,jaywcjlove/awesome-mac,jaywcjlove,awesome-mac,Swift,110974,2017-04-05,2022-01-05,,https://gitstarclub.com/jaywcjlove/awesome-mac,rank/all-time/repo/stock.json;lookup/repos.json;entity/repo/63539055.json,CC BY 4.0,"Data from GH Archive, derived by GitStarClub."
1,2026-08-14,2026-08-14T09:43:01.993Z,96,455229168,immich-app/immich,immich-app,immich,TypeScript,110464,2023-05-02,2024-11-08,,https://gitstarclub.com/immich-app/immich,rank/all-time/repo/stock.json;lookup/repos.json;entity/repo/455229168.json,CC BY 4.0,"Data from GH Archive, derived by GitStarClub."
1,2026-08-14,2026-08-14T09:43:01.993Z,97,196701619,tauri-apps/tauri,tauri-apps,tauri,Rust,110224,2021-02-20,2022-08-20,2025-10-02,https://gitstarclub.com/tauri-apps/tauri,rank/all-time/repo/stock.json;lookup/repos.json;entity/repo/196701619.json,CC BY 4.0,"Data from GH Archive, derived by GitStarClub."
1,2026-08-14,2026-08-14T09:43:01.993Z,98,20929025,microsoft/TypeScript,microsoft,TypeScript,TypeScript,110182,2016-06-18,2019-05-23,2023-08-18,https://gitstarclub.com/microsoft/TypeScript,rank/all-time/repo/stock.json;lookup/repos.json;entity/repo/20929025.json,CC BY 4.0,"Data from GH Archive, derived by GitStarClub."
1,2026-08-14,2026-08-14T09:43:01.993Z,99,23088740,axios/axios,axios,axios,JavaScript,109236,2016-12-09,2018-09-19,2022-04-30,https://gitstarclub.com/axios/axios,rank/all-time/repo/stock.json;lookup/repos.json;entity/repo/23088740.json,CC BY 4.0,"Data from GH Archive, derived by GitStarClub."
1,2026-08-14,2026-08-14T09:43:01.993Z,100,881458615,browser-use/browser-use,browser-use,browser-use,Python,109169,2025-01-06,2025-04-06,,https://gitstarclub.com/browser-use/browser-use,rank/all-time/repo/stock.json;lookup/repos.json;entity/repo/881458615.json,CC BY 4.0,"Data from GH Archive, derived by GitStarClub."
